Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-01-14T07:22:04.489576,one product made multimillion dollar brand . nell diamond ceo hill house home share small business skyrocketed global success launch nap dress 2019,0.8074,Positive
Apple pushes back on call to end diversity programme,The tech giant has asked investors to reject a proposal from a conservative group to end its DEI policies,BBC Business,2025-01-14T07:22:04.489576,apple push back call end diversity programme . tech giant asked investor reject proposal conservative group end dei policy,-0.4019,Negative
Chancellor will remain for all of Parliament Downing Street says,Market jitters have raised questions over Rachel Reeves management of the economy,BBC Business,2025-01-14T07:22:04.489576,chancellor remain parliament downing street say . market jitter raised question rachel reef management economy,0.0,Neutral
Online safety laws unsatisfactory minister says,Peter Kyle responds as internet safety campaigner Ian Russell says laws to protect children need fixing,BBC Business,2025-01-14T07:22:04.489576,online safety law unsatisfactory minister say . peter kyle responds internet safety campaigner ian russell say law protect child need fixing,0.802,Positive
Watch I will work with Trump for low whisky tarriffs Swinney,John Swinney says he will capitalise on Donald Trumps Scottish connection in an attempt to avoid tariffs being applied on imports to the US,BBC Business,2025-01-14T07:22:04.489576,watch work trump low whisky tarriffs swinney . john swinney say capitalise donald trump scottish connection attempt avoid tariff applied import u,-0.5106,Negative
Reeves defends China visit and hails 600m boost to UK,The chancellor has been criticised for making the trip while the UK government is under pressure from rising borrowing costs,BBC Business,2025-01-14T07:22:04.489576,reef defends china visit hail 600m boost uk . chancellor criticised making trip uk government pressure rising borrowing cost,-0.25,Negative
More people in late 20s still living with parents,The rising cost of buying or renting home in the UK has led more to remain in the family home a thinktank says,BBC Business,2025-01-14T07:22:04.489576,people late 20 still living parent . rising cost buying renting home uk led remain family home thinktank say,0.0,Neutral
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-01-14T07:22:04.489576,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-01-14T07:22:04.489576,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-01-14T07:22:04.489576,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-01-14T07:22:04.489576,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-01-14T07:22:04.489576,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-01-14T07:22:04.489576,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-01-14T07:22:04.489576,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-01-14T07:22:04.489576,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-01-14T07:22:04.489576,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-01-14T07:22:04.489576,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-01-14T07:22:04.489576,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-01-14T07:22:04.489576,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-01-14T07:22:04.489576,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
Meta and Amazon scale back diversity initiatives,The companies are among the latest major corporations to alter their diversity programmes since Trumps reelection,BBC Business,2025-01-14T07:22:04.489576,meta amazon scale back diversity initiative . company among latest major corporation alter diversity programme since trump reelection,0.1779,Neutral
US and UK toughen sanctions on Russian oil industry,The actions are aimed at cutting off revenue Moscow is using to fund its war in Ukraine,BBC Business,2025-01-14T07:22:04.489576,u uk toughen sanction russian oil industry . action aimed cutting revenue moscow using fund war ukraine,-0.6486,Negative
Fewer rate cuts and higher loan costs how US jobs surprise affects you,Jobs growth in the US surged unexpected last month Thats good news for the worlds largest economy but could be punishing for the UK,BBC Business,2025-01-14T07:22:04.489576,fewer rate cut higher loan cost u job surprise affect . job growth u surged unexpected last month thats good news world largest economy could punishing uk,0.2263,Neutral
I dont like this Musk chap Reform members say theyre unbothered by spat,Activists gathering at a regional conference assess whether the US billionaire could help or hinder the party,BBC Business,2025-01-14T07:22:04.489576,dont like musk chap reform member say theyre unbothered spat . activist gathering regional conference assess whether u billionaire could help hinder party,0.509,Positive
US top court leans towards TikTok ban over security concerns,The platform with nearly 170 million American users is challenging a law that would see it banned in the US in a matter of days,BBC Business,2025-01-14T07:22:04.489576,u top court lean towards tiktok ban security concern . platform nearly 170 million american user challenging law would see banned u matter day,-0.4019,Negative
UK MPs urge checks as Shein refuses to answer questions,The chair of a committee of MPs has written to the London Stock Exchange with concerns over the fashion retailer,BBC Business,2025-01-14T07:22:04.489576,uk mp urge check shein refuse answer question . chair committee mp written london stock exchange concern fashion retailer,-0.296,Negative
Can young Americans live without TikTok,The BBC spoke to young people as the Supreme Court discusses a potential ban on the social media platform,BBC Business,2025-01-14T07:22:04.489576,young american live without tiktok . bbc spoke young people supreme court discusses potential ban social medium platform,0.0,Neutral
Boeing and Google each give 1m for Trump inauguration,The US companies join other major firms donating funds for the ceremony on 20 January,BBC Business,2025-01-14T07:22:04.489576,boeing google give 1m trump inauguration . u company join major firm donating fund ceremony 20 january,0.296,Positive
LA wildfire damages set to cost record 135bn,Some of the most expensive properties in the US have been wiped out by the fires,BBC Business,2025-01-14T07:22:04.489576,la wildfire damage set cost record 135bn . expensive property u wiped fire,-0.6808,Negative
Eva Longoria Donates 1M of Jeff Bezos Courage and Civility Award to Support LA Fire Recovery,The star who received the 50 million prize from the Amazon founder last year will donate a part of it to the Latino Community Foundation as well as the California Community Foundation,Hollywood Reporter,2025-01-14T07:22:05.328896,eva longoria donates 1m jeff bezos courage civility award support la fire recovery . star received 50 million prize amazon founder last year donate part latino community foundation well california community foundation,0.9201,Positive
Its the Little Things Hollywood Charity Says Many Victims Overwhelmed With Most Basic Needs,The Motion Picture Television Fund whose outreach was pivotal during both the pandemic and the Hollywood strikes has turned its socialservice apparatus to the destructive LA wildfires,Hollywood Reporter,2025-01-14T07:22:05.328896,little thing hollywood charity say many victim overwhelmed basic need . motion picture television fund whose outreach pivotal pandemic hollywood strike turned socialservice apparatus destructive la wildfire,-0.4144,Negative
How the 2025 Oscars Could Save Los Angeles and Themselves,Awards shows are in a frenzy trying to figure out how to meet this fastchanging fires moment Heres one way,Hollywood Reporter,2025-01-14T07:22:05.328896,2025 oscar could save los angeles . award show frenzy trying figure meet fastchanging fire moment here one way,0.4588,Positive
A Lahaina Fire Survivors StepbyStep Guide to Recovering From Tragedy and What to Do First,A former Billboard editorinchief and THR music editor and her family escaped the inferno that reduced her beloved Maui town to ashes She offers actionable steps for those in the same position following the blazes raging across Los Angeles,Hollywood Reporter,2025-01-14T07:22:05.328896,lahaina fire survivor stepbystep guide recovering tragedy first . former billboard editorinchief thr music editor family escaped inferno reduced beloved maui town ash offer actionable step position following blaze raging across los angeles,-0.6597,Negative
Universal Music Group to Cancel Its Grammy Events Will Redirect Resources to Wildfire Relief,The company home to Ariana Grande and Kendrick Lamar will longer hold its preGrammy artist showcase and awards show afterparty,Hollywood Reporter,2025-01-14T07:22:05.328896,universal music group cancel grammy event redirect resource wildfire relief . company home ariana grande kendrick lamar longer hold pregrammy artist showcase award show afterparty,0.6808,Positive
Ricki Lake Says Medium Tyler Henry Predicted Her House Would Burn Down,The Hairspray actress and her husband lost the home where they planned to grow old together in the wildfires raging across LA,Hollywood Reporter,2025-01-14T07:22:05.328896,ricki lake say medium tyler henry predicted house would burn . hairspray actress husband lost home planned grow old together wildfire raging across la,-0.6908,Negative
Carrie Underwood to Perform at Donald Trumps Inauguration Surprising Some Fans,The typically nonpolitical country singer adds star wattage to Trumps return to the White House,Hollywood Reporter,2025-01-14T07:22:05.328896,carrie underwood perform donald trump inauguration surprising fan . typically nonpolitical country singer add star wattage trump return white house,0.5267,Positive
Oliviero Toscani Photographer Behind Provocative Benetton Campaigns Dies at 82,The creative force behind 80s and 90s ads with images such as the pope kissing an imam died at a hospital in Tuscany after a battle with rare disease amyloidosis,Hollywood Reporter,2025-01-14T07:22:05.328896,oliviero toscani photographer behind provocative benetton campaign dy 82. creative force behind 80 90 ad image pope kissing imam died hospital tuscany battle rare disease amyloidosis,0.1027,Neutral
LA Lakers and Clippers Head Back to Courts Plan Fire Relief Efforts,The two NBA teams are slated to play home games on Monday after postponing contests last week due to the wildfires,Hollywood Reporter,2025-01-14T07:22:05.328896,la lakers clipper head back court plan fire relief effort . two nba team slated play home game monday postponing contest last week due wildfire,0.3818,Positive
Famed Foodie Phil Rosenthal Hosts Dinner At Michelin Starred Restaurant For Chase United Cardmembers,The exclusive epicurean event at Washington DCs Albi also raised money for nonprofit No Kid Hungry,Hollywood Reporter,2025-01-14T07:22:05.328896,famed foodie phil rosenthal host dinner michelin starred restaurant chase united cardmembers . exclusive epicurean event washington dc albi also raised money nonprofit kid hungry,0.5106,Positive
Beyoncs BeyGood Foundation Donates 25 Million to LA Wildfire Relief Efforts,The KnowlesCarter family which owns a home in Bel Air is sheltering in Las Vegas during the firestorm says a source,Hollywood Reporter,2025-01-14T07:22:05.328896,beyoncs beygood foundation donates 25 million la wildfire relief effort . knowlescarter family owns home bel air sheltering la vega firestorm say source,0.4767,Positive
Grammys Will Still Take Place Feb 2 Show Will Raise Funds for Wildfire Relief Efforts,The show will air live from the Cryptocom Arena in downtown in Los Angeles,Hollywood Reporter,2025-01-14T07:22:05.328896,grammys still take place feb 2 show raise fund wildfire relief effort . show air live cryptocom arena downtown los angeles,0.4767,Positive
Strange bedfellows Whittakers secret weapon to the title,It was a cold call to Israel Adesanyas coach Eugene Bareman which has turned two of the UFCs biggest rivals into training partners and now friends And it could take Robert Whittaker back to the promised land,News AU,2025-01-14T07:22:07.319814,strange bedfellow whittakers secret weapon title . cold call israel adesanyas coach eugene bareman turned two ufcs biggest rival training partner friend could take robert whittaker back promised land,0.4019,Positive
Totally lost star given brutal diagnosis,Jelena Dokic has delivered a cold truth bomb for a totally lost star who was left fuming in Melbourne this week after a firstround battering,News AU,2025-01-14T07:22:07.319814,totally lost star given brutal diagnosis . jelena dokic delivered cold truth bomb totally lost star left fuming melbourne week firstround battering,-0.9311,Negative
Spirit of Warnie lives on in bloody gutsy Ashes win,Bowling in front of the Shane Warne stand in Melbourne another legspinner did the King proud bowling Australia to a memorable win to put the Ashes within reach,News AU,2025-01-14T07:22:07.319814,spirit warnie life bloody gutsy ash win . bowling front shane warne stand melbourne another legspinner king proud bowling australia memorable win put ash within reach,0.8625,Positive
Wallabies star confident of securing new deal,A leading Wallaby is yet to secure his future beyond this year but he seems anything but concerned about it,News AU,2025-01-14T07:22:07.319814,wallaby star confident securing new deal . leading wallaby yet secure future beyond year seems anything concerned,0.7845,Positive
Loved the challenge Test revelations next move,After a breakthrough Test debut Beau Webster will tick some big boxes to keep his career going after signing a new deal,News AU,2025-01-14T07:22:07.319814,loved challenge test revelation next move . breakthrough test debut beau webster tick big box keep career going signing new deal,0.6369,Positive
Evergreen star wins allFrench thriller,Frances most exciting tennis prospect has been sent packing by a compatriot playing at his 19th Australian Open,News AU,2025-01-14T07:22:07.319814,evergreen star win allfrench thriller . france exciting tennis prospect sent packing compatriot playing 19th australian open,0.886,Positive
Ultimate underdog leaves furious Medvedev on verge of disaster,2024 Aus Open finalist Daniil Medvedev is on the verge of a stunning defeat against the 418th ranked player in the world FOLLOW DAY THREE LIVE,News AU,2025-01-14T07:22:07.319814,ultimate underdog leaf furious medvedev verge disaster . 2024 au open finalist daniil medvedev verge stunning defeat 418th ranked player world follow day three live,-0.8481,Negative
Sad Hird wife detail emerges amid split,It was revealed on Monday that James and Tania Hird had split after 27 years together but there were clear signs it had been over for a while,News AU,2025-01-14T07:22:07.319814,sad hird wife detail emerges amid split . revealed monday james tania hird split 27 year together clear sign,-0.128,Neutral
James Hird splits from wife after 27 years,AFL legend James Hird and wife Tania have reportedly separated after keeping a secret for more than a year,News AU,2025-01-14T07:22:07.319814,james hird split wife 27 year . afl legend james hird wife tania reportedly separated keeping secret year,0.0,Neutral
NRL trials schedule Firstlook at new signings positional puzzles,The countdown is on for NRL action with trials less than a month away Find out when and where your team is playing and read every clubs indepth season preview inside,News AU,2025-01-14T07:22:07.319814,nrl trial schedule firstlook new signing positional puzzle . countdown nrl action trial less month away find team playing read every club indepth season preview inside,0.2023,Neutral
Dragons make shock captaincy call,Two players who joined St George Illawarra from other clubs after the 2024 season have been named as cocaptains in their first season for the Dragons,News AU,2025-01-14T07:22:07.319814,dragon make shock captaincy call . two player joined st george illawarra club 2024 season named cocaptains first season dragon,-0.3818,Negative
Football icon splits from wife after 30 years,Manchester City manager Pep Guardiola has split from his wife of 30 years with reports claiming the pair had been living apart for nearly five years,News AU,2025-01-14T07:22:07.319814,football icon split wife 30 year . manchester city manager pep guardiola split wife 30 year report claiming pair living apart nearly five year,0.0,Neutral
Nick Kyrgios reveals retirement bombshell,Nick Kyrgios has dropped a bomb surrounding his future at the Australian Open and it is not what fans want to hear,News AU,2025-01-14T07:22:07.319814,nick kyrgios reveals retirement bombshell . nick kyrgios dropped bomb surrounding future australian open fan want hear,-0.1531,Neutral
World losing its mind over Shaq footage,Video of NBA legend Shaquille ONeal left looking tiny next to a recordbreaking teenager is racing across the internet,News AU,2025-01-14T07:22:07.319814,world losing mind shaq footage . video nba legend shaquille oneal left looking tiny next recordbreaking teenager racing across internet,-0.3818,Negative
Absolutely rocking Eddies son in title game,The sons of wellknown AFL figures Eddie McGuire and Matt Rendell are going to face off in the national championship decider,News AU,2025-01-14T07:22:07.319814,absolutely rocking eddy son title game . son wellknown afl figure eddie mcguire matt rendell going face national championship decider,0.4404,Positive
Good deal Socceroo heads to US,A Socceroos defender and one of the ALeagues most exciting young attackers are moving to the United States,News AU,2025-01-14T07:22:07.319814,good deal socceroo head u . socceroos defender one aleagues exciting young attacker moving united state,0.6808,Positive
Ange cracks over historic embarrassment,A brutal viral fan video said it all as Ange Postecoglous team blundered its way to something only seen four times in history,News AU,2025-01-14T07:22:07.319814,ange crack historic embarrassment . brutal viral fan video said ange postecoglous team blundered way something seen four time history,-0.6908,Negative
Sour taste Aussie F1 gun in huge trouble,A rare thinlyveiled driver move could spell trouble for Australias newest F1 driver Jack Doohan with eyebrows raised,News AU,2025-01-14T07:22:07.319814,sour taste aussie f1 gun huge trouble . rare thinlyveiled driver move could spell trouble australia newest f1 driver jack doohan eyebrow raised,-0.6705,Negative
Elon Musk torn to shreds by F1 great,F1 great Martin Brundle has teed off on X owner Elon Musk using a threeword insult to slap down the billionaire,News AU,2025-01-14T07:22:07.319814,elon musk torn shred f1 great . f1 great martin brundle teed x owner elon musk using threeword insult slap billionaire,0.6705,Positive
Stop touching us Coachs wild rant at refs,Justin Tatum has been courting controversy all season but after another runin with the NBL referees went at them again in the postmatch on Monday,News AU,2025-01-14T07:22:07.319814,stop touching u coach wild rant ref . justin tatum courting controversy season another runin nbl referee went postmatch monday,-0.5574,Negative
Easier than having a mate Why Doulls partner was perfect caddy,Jordan Doulls girlfriend Kathryn Norris put her own on course disappointment behind her to play an instrumental role in his remarkable win at the Webex Players Series Heres how it played out in WA,News AU,2025-01-14T07:22:07.319814,easier mate doulls partner perfect caddy . jordan doulls girlfriend kathryn norris put course disappointment behind play instrumental role remarkable win webex player series here played wa,0.9371,Positive
She felt enormous Group 1 filly gets big tick after trial return,The Sires Produce Stakes winner was one of several autumn contenders to step out at Royal Randwick on Tuesday morning,News AU,2025-01-14T07:22:07.319814,felt enormous group 1 filly get big tick trial return . sire produce stake winner one several autumn contender step royal randwick tuesday morning,0.6486,Positive
Sales pitch begins to keep Wallabies coach,Public lauding of Wallabies coach Joe Schmidt will be the players way of convincing him to stay rather than private urgings that could put unwanted pressure on him,News AU,2025-01-14T07:22:07.319814,sale pitch begin keep wallaby coach . public lauding wallaby coach joe schmidt player way convincing stay rather private urging could put unwanted pressure,-0.1027,Neutral
Olympians tragic final moments emerge,Distressing CCTV footage reportedly shows the tragic final moments before Aussie world champ Melissa Hoskins was fatally struck,News AU,2025-01-14T07:22:07.319814,olympian tragic final moment emerge . distressing cctv footage reportedly show tragic final moment aussie world champ melissa hoskins fatally struck,-0.8957,Negative
