Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Google faces UK investigation over search dominance,The tech giant accounts for 90 of web searches in the UK the regulator will probe whether that harms consumers and rivals,BBC Business,2025-01-15T07:22:07.520746,google face uk investigation search dominance . tech giant account 90 web search uk regulator probe whether harm consumer rival,-0.4019,Negative
Starmer and Reeves navigate tricky economic backdrop,Sir Keir Starmer and Rachel Reeves are the duo that best personify the Labour project of the 2020s,BBC Business,2025-01-15T07:22:07.520746,starmer reef navigate tricky economic backdrop . sir keir starmer rachel reef duo best personify labour project 2020s,0.5574,Positive
US tightens control on AI chips export drawing pushback,The new rules are intended to make sure the the worlds AI runs on American rails and stays out of the hands of malicious actors say officials,BBC Business,2025-01-15T07:22:07.520746,u tightens control ai chip export drawing pushback . new rule intended make sure world ai run american rail stay hand malicious actor say official,0.6705,Positive
Apple pushes back on call to end diversity programme,The tech giant has asked investors to reject a proposal from a conservative group to end its DEI policies,BBC Business,2025-01-15T07:22:07.520746,apple push back call end diversity programme . tech giant asked investor reject proposal conservative group end dei policy,-0.4019,Negative
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-01-15T07:22:07.520746,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-01-15T07:22:07.520746,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-01-15T07:22:07.520746,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-01-15T07:22:07.520746,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-01-15T07:22:07.520746,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-01-15T07:22:07.520746,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-01-15T07:22:07.520746,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-01-15T07:22:07.520746,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-01-15T07:22:07.520746,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-01-15T07:22:07.520746,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-01-15T07:22:07.520746,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-01-15T07:22:07.520746,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-01-15T07:22:07.520746,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
Chancellor will remain for all of Parliament Downing Street says,Market jitters have raised questions over Rachel Reeves management of the economy,BBC Business,2025-01-15T07:22:07.520746,chancellor remain parliament downing street say . market jitter raised question rachel reef management economy,0.0,Neutral
Online safety laws unsatisfactory minister says,Peter Kyle responds as internet safety campaigner Ian Russell says laws to protect children need fixing,BBC Business,2025-01-15T07:22:07.520746,online safety law unsatisfactory minister say . peter kyle responds internet safety campaigner ian russell say law protect child need fixing,0.802,Positive
Watch I will work with Trump for low whisky tarriffs Swinney,John Swinney says he will capitalise on Donald Trumps Scottish connection in an attempt to avoid tariffs being applied on imports to the US,BBC Business,2025-01-15T07:22:07.520746,watch work trump low whisky tarriffs swinney . john swinney say capitalise donald trump scottish connection attempt avoid tariff applied import u,-0.5106,Negative
Reeves defends China visit and hails 600m boost to UK,The chancellor has been criticised for making the trip while the UK government is under pressure from rising borrowing costs,BBC Business,2025-01-15T07:22:07.520746,reef defends china visit hail 600m boost uk . chancellor criticised making trip uk government pressure rising borrowing cost,-0.25,Negative
More people in late 20s still living with parents,The rising cost of buying or renting home in the UK has led more to remain in the family home a thinktank says,BBC Business,2025-01-15T07:22:07.520746,people late 20 still living parent . rising cost buying renting home uk led remain family home thinktank say,0.0,Neutral
Meta and Amazon scale back diversity initiatives,The companies are among the latest major corporations to alter their diversity programmes since Trumps reelection,BBC Business,2025-01-15T07:22:07.520746,meta amazon scale back diversity initiative . company among latest major corporation alter diversity programme since trump reelection,0.1779,Neutral
US and UK toughen sanctions on Russian oil industry,The actions are aimed at cutting off revenue Moscow is using to fund its war in Ukraine,BBC Business,2025-01-15T07:22:07.520746,u uk toughen sanction russian oil industry . action aimed cutting revenue moscow using fund war ukraine,-0.6486,Negative
Fewer rate cuts and higher loan costs how US jobs surprise affects you,Jobs growth in the US surged unexpected last month Thats good news for the worlds largest economy but could be punishing for the UK,BBC Business,2025-01-15T07:22:07.520746,fewer rate cut higher loan cost u job surprise affect . job growth u surged unexpected last month thats good news world largest economy could punishing uk,0.2263,Neutral
I dont like this Musk chap Reform members say theyre unbothered by spat,Activists gathering at a regional conference assess whether the US billionaire could help or hinder the party,BBC Business,2025-01-15T07:22:07.520746,dont like musk chap reform member say theyre unbothered spat . activist gathering regional conference assess whether u billionaire could help hinder party,0.509,Positive
Steve Guttenberg Gives Emotional Update on Wildfire Devastation Were in Shock,The actor who has made headlines for assisting his Pacific Palisades community tells The Hollywood Reporter about his neighborhoods plight Were going to have some depression and a lot of sadness,Hollywood Reporter,2025-01-15T07:22:08.589236,steve guttenberg give emotional update wildfire devastation shock . actor made headline assisting pacific palisade community tell hollywood reporter neighborhood plight going depression lot sadness,-0.886,Negative
Hollywood Pantages Donates 125000 to Firefighters First Responders Amid LA Fires,The iconic theater in the heart of Hollywood is splitting the funds between five organizations supporting those tackling the wildfires and those facing immediate need,Hollywood Reporter,2025-01-15T07:22:08.589236,hollywood pantages donates 125000 firefighter first responder amid la fire . iconic theater heart hollywood splitting fund five organization supporting tackling wildfire facing immediate need,0.128,Neutral
Hollywood Stars Who Have Lost Homes in the Devastating LA Wildfires,Mandy Moore Anna Faris Milo Ventimiglia Paris Hilton Jeff Bridges Bozoma Saint John Mel Gibson Billy Crystal and Diane Warren are among the celebrities whose houses were destroyed by the blazes,Hollywood Reporter,2025-01-15T07:22:08.589236,hollywood star lost home devastating la wildfire . mandy moore anna faris milo ventimiglia paris hilton jeff bridge bozoma saint john mel gibson billy crystal diane warren among celebrity whose house destroyed blaze,-0.8689,Negative
Palisades Fire How the Will Rogers Ranch Horses Were Saved,The herd is now out of harms way But those responsible for their rescue face an uncertain future,Hollywood Reporter,2025-01-15T07:22:08.589236,palisade fire rogers ranch horse saved . herd harm way responsible rescue face uncertain future,0.0772,Neutral
OTown Members Distance Themselves From Diddy We Have Nothing to Do With Him,Weve already had a Lou Pearlman and now were dealing with a Diddy says ErikMichael Estrada,Hollywood Reporter,2025-01-15T07:22:08.589236,otown member distance diddy nothing . weve already lou pearlman dealing diddy say erikmichael estrada,0.0,Neutral
French Woman Says AI Brad Pitt Scammed Her Out of 850K,The scammers used fake AIgenerated photos of the megastar actor that led the French woman to believe she was communicating with the real Brad Pitt,Hollywood Reporter,2025-01-15T07:22:08.589236,french woman say ai brad pitt scammed 850k . scammer used fake aigenerated photo megastar actor led french woman believe communicating real brad pitt,-0.4767,Negative
Ali MacGraw Whose Malibu Home Burned Down in 1993 on Devastation of Loss and Best Ways Forward,The breakout superstar of 1970s Love Story recalls the events of a fateful day when a fire claimed her Malibu home while offering advice to those experiencing much worse tragedy right now in Los Angeles,Hollywood Reporter,2025-01-15T07:22:08.589236,ali macgraw whose malibu home burned 1993 devastation loss best way forward . breakout superstar 1970s love story recall event fateful day fire claimed malibu home offering advice experiencing much worse tragedy right los angeles,-0.6808,Negative
Sony Music Entertainment Warner Music Group Call Off Grammy Week Events as Cancellations Mount Following Deadly LA Wildfires,The 2025 Grammy Awards are slated to take place on the ceremonys original date of Feb 2 and sources say the Clive Davis party is still on,Hollywood Reporter,2025-01-15T07:22:08.589236,sony music entertainment warner music group call grammy week event cancellation mount following deadly la wildfire . 2025 grammy award slated take place ceremony original date feb 2 source say clive davis party still,0.8834,Positive
Kate Middleton Relieved to Be in Remission After Battling Cancer,The Princess posted to Instagram Tuesday As anyone who has experienced a cancer diagnosis will know it takes time to adjust to a new normal I am however looking forward to a fulfilling year ahead,Hollywood Reporter,2025-01-15T07:22:08.589236,kate middleton relieved remission battling cancer . princess posted instagram tuesday anyone experienced cancer diagnosis know take time adjust new normal however looking forward fulfilling year ahead,-0.8519,Negative
Tony Slattery British Actor Comedian and Whose Line Is It Anyway Regular Dies at 65,A contemporary of Emma Thompson Hugh Laurie and Stephen Fry he was featured in Peters Friends after they all met at Cambridge University,Hollywood Reporter,2025-01-15T07:22:08.589236,tony slattery british actor comedian whose line anyway regular dy 65. contemporary emma thompson hugh laurie stephen fry featured peter friend met cambridge university,0.7003,Positive
Mandy Moores Family Sheltering With Hilary Duff After Home Impacted From LA Wildfires,In an Instagram post shared Tuesday Moores brotherinlaw Griffin Goldsmith whose home also burned down from the fires expressed gratitude to Duff and her family for their generosity,Hollywood Reporter,2025-01-15T07:22:08.589236,mandy moore family sheltering hilary duff home impacted la wildfire . instagram post shared tuesday moore brotherinlaw griffin goldsmith whose home also burned fire expressed gratitude duff family generosity,0.765,Positive
ExHome of Beach Boys Dennis Wilson Where He Once Housed Manson Family Survives Palisades Fire,14400 Sunset Blvd where in the late 1960s Wilson would regularly host cult leader Charles Manson and many of his followers has been left standing following the LA wildfires,Hollywood Reporter,2025-01-15T07:22:08.589236,exhome beach boy dennis wilson housed manson family survives palisade fire . 14400 sunset blvd late 1960s wilson would regularly host cult leader charles manson many follower left standing following la wildfire,-0.34,Negative
Kyrgios smacks down jealous Aussie great,Nick Kyrgios has taken the baton from his doubles partner Thanasi Kokkinakis as the pair gang up on an Aussie legend,News AU,2025-01-15T07:22:10.287456,kyrgios smack jealous aussie great . nick kyrgios taken baton double partner thanasi kokkinakis pair gang aussie legend,0.2732,Positive
Cracks appear Djoker loses cool with coach,Novak Djokovics Australian Open campaign almost looked to be falling apart as the king of Melbourne Park let an unknown star run over him,News AU,2025-01-15T07:22:10.287456,crack appear djoker loses cool coach . novak djokovics australian open campaign almost looked falling apart king melbourne park let unknown star run,-0.0828,Neutral
Perrys urgings with Ashes up for grabs,Australia has arguably got out of jail as England crumbled in the opening two matches of the Ashes and theres one thing superstar Ellyse Perry is urging her teammates to do in order to keep the pressure up,News AU,2025-01-15T07:22:10.287456,perry urging ash grab . australia arguably got jail england crumbled opening two match ash there one thing superstar ellyse perry urging teammate order keep pressure,-0.4939,Negative
World No 1 addresses elephant in the room,There is one staple missing from world No 1 Aryna Sabalenkas introduction to the court at the Australian Open and it is the same reason she has a blue flag,News AU,2025-01-15T07:22:10.287456,world 1 address elephant room . one staple missing world 1 aryna sabalenkas introduction court australian open reason blue flag,-0.296,Negative
String of events leads to bad BBL news,A heavy fielding collision forced a key BBL allrounder to be sidelined for 12 days but another issue from the same game has ended his tournament as a key fast bowler also suffered a serious injury,News AU,2025-01-15T07:22:10.287456,string event lead bad bbl news . heavy fielding collision forced key bbl allrounder sidelined 12 day another issue game ended tournament key fast bowler also suffered serious injury,-0.936,Negative
Kyrgios smacks down jealous Aussie great,Nick Kyrgios has taken the baton from his doubles partner Thanasi Kokkinakis as the pair gang up on an Aussie legend,News AU,2025-01-15T07:22:10.287456,kyrgios smack jealous aussie great . nick kyrgios taken baton double partner thanasi kokkinakis pair gang aussie legend,0.2732,Positive
Revealed Full 2025 SuperCoach prices boom and bust picks,A new SuperCoach season is just around the corner Get an early sneak peek at full prices and positions and the top picks for six of the most relevant teams in 2025,News AU,2025-01-15T07:22:10.287456,revealed full 2025 supercoach price boom bust pick . new supercoach season around corner get early sneak peek full price position top pick six relevant team 2025,0.2023,Neutral
Sad Hird wife detail emerges amid split,It was revealed on Monday that James and Tania Hird had split after 27 years together but there were clear signs it had been over for a while,News AU,2025-01-15T07:22:10.287456,sad hird wife detail emerges amid split . revealed monday james tania hird split 27 year together clear sign,-0.128,Neutral
Star half drops Parramatta bombshell,Dylan Brown has reportedly informed the Eels of news that will send shockwaves across the NRL before the season begins,News AU,2025-01-15T07:22:10.287456,star half drop parramatta bombshell . dylan brown reportedly informed eel news send shockwaves across nrl season begin,-0.2732,Negative
NRL trials schedule Firstlook at new signings positional puzzles,The countdown is on for NRL action with trials less than a month away Find out when and where your team is playing and read every clubs indepth season preview inside,News AU,2025-01-15T07:22:10.287456,nrl trial schedule firstlook new signing positional puzzle . countdown nrl action trial less month away find team playing read every club indepth season preview inside,0.2023,Neutral
Football icon splits from wife after 30 years,Manchester City manager Pep Guardiola has split from his wife of 30 years with reports claiming the pair had been living apart for nearly five years,News AU,2025-01-15T07:22:10.287456,football icon split wife 30 year . manchester city manager pep guardiola split wife 30 year report claiming pair living apart nearly five year,0.0,Neutral
Nick Kyrgios reveals retirement bombshell,Nick Kyrgios has dropped a bomb surrounding his future at the Australian Open and it is not what fans want to hear,News AU,2025-01-15T07:22:10.287456,nick kyrgios reveals retirement bombshell . nick kyrgios dropped bomb surrounding future australian open fan want hear,-0.1531,Neutral
Rams Wildcard win boosts LA as Dallas ponders Prime contender,There are just eight teams left standing in the NFL while the Dallas Cowboys have approached a shock contender for their vacant coaching job,News AU,2025-01-15T07:22:10.287456,ram wildcard win boost la dallas ponders prime contender . eight team left standing nfl dallas cowboy approached shock contender vacant coaching job,0.7096,Positive
World losing its mind over Shaq footage,Video of NBA legend Shaquille ONeal left looking tiny next to a recordbreaking teenager is racing across the internet,News AU,2025-01-15T07:22:10.287456,world losing mind shaq footage . video nba legend shaquille oneal left looking tiny next recordbreaking teenager racing across internet,-0.3818,Negative
Timely return for ALeague easybeats,Brisbane Roar need all the help they can get so the return of a player from an overseas loan spell will be greatly appreciated by the struggling ALeague club,News AU,2025-01-15T07:22:10.287456,timely return aleague easybeats . brisbane roar need help get return player overseas loan spell greatly appreciated struggling aleague club,0.4964,Positive
Fing insane PL fairytale the real deal as Reds silenced 10min disaster rocks City Wrap,Nottingham Forests fairytale Premier League season took another big step on Tuesday when the former European champions secured a draw over league leaders Liverpool at home,News AU,2025-01-15T07:22:10.287456,fing insane pl fairytale real deal red silenced 10min disaster rock city wrap . nottingham forest fairytale premier league season took another big step tuesday former european champion secured draw league leader liverpool home,-0.0516,Neutral
Redcliffe rematch for Wilson after controversial Navarrete title loss,Queensland boxer Liam Wilson is eyeing a rematch with the man who took the title he believes should be his and it could be held on home soil this year,News AU,2025-01-15T07:22:10.287456,redcliffe rematch wilson controversial navarrete title loss . queensland boxer liam wilson eyeing rematch man took title belief could held home soil year,-0.4767,Negative
Sour taste Aussie F1 gun in huge trouble,A rare thinlyveiled driver move could spell trouble for Australias newest F1 driver Jack Doohan with eyebrows raised,News AU,2025-01-15T07:22:10.287456,sour taste aussie f1 gun huge trouble . rare thinlyveiled driver move could spell trouble australia newest f1 driver jack doohan eyebrow raised,-0.6705,Negative
Elon Musk torn to shreds by F1 great,F1 great Martin Brundle has teed off on X owner Elon Musk using a threeword insult to slap down the billionaire,News AU,2025-01-15T07:22:10.287456,elon musk torn shred f1 great . f1 great martin brundle teed x owner elon musk using threeword insult slap billionaire,0.6705,Positive
Basketball Australia U20 Nationals How to watch live schedules key info,Hoops stars of the future are set to shine at the Basketball Australia Under20 Ivor Burge National Championships in Ballarat See how to watch every match LIVE,News AU,2025-01-15T07:22:10.287456,basketball australia u20 national watch live schedule key info . hoop star future set shine basketball australia under20 ivor burge national championship ballarat see watch every match live,0.4404,Positive
Easier than having a mate Why Doulls partner was perfect caddy,Jordan Doulls girlfriend Kathryn Norris put her own on course disappointment behind her to play an instrumental role in his remarkable win at the Webex Players Series Heres how it played out in WA,News AU,2025-01-15T07:22:10.287456,easier mate doulls partner perfect caddy . jordan doulls girlfriend kathryn norris put course disappointment behind play instrumental role remarkable win webex player series here played wa,0.9371,Positive
Kembla preview Cuban Rain is ready to make a splash,Local trainers Robert and Luke Price looks set for a good day at their home track with three leadings chances and a filly ready to run a cheeky race,News AU,2025-01-15T07:22:10.287456,kembla preview cuban rain ready make splash . local trainer robert luke price look set good day home track three leading chance filly ready run cheeky race,0.836,Positive
Wallabies star confident of securing new deal,A leading Wallaby is yet to secure his future beyond this year but he seems anything but concerned about it,News AU,2025-01-15T07:22:10.287456,wallaby star confident securing new deal . leading wallaby yet secure future beyond year seems anything concerned,0.7845,Positive
Sales pitch begins to keep Wallabies coach,Public lauding of Wallabies coach Joe Schmidt will be the players way of convincing him to stay rather than private urgings that could put unwanted pressure on him,News AU,2025-01-15T07:22:10.287456,sale pitch begin keep wallaby coach . public lauding wallaby coach joe schmidt player way convincing stay rather private urging could put unwanted pressure,-0.1027,Neutral
Olympians tragic final moments emerge,Distressing CCTV footage reportedly shows the tragic final moments before Aussie world champ Melissa Hoskins was fatally struck,News AU,2025-01-15T07:22:10.287456,olympian tragic final moment emerge . distressing cctv footage reportedly show tragic final moment aussie world champ melissa hoskins fatally struck,-0.8957,Negative
