Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Prince Andrews firm linked to controversial PPE millionaire,Documents show Doug Barrowmanlinked company owned the princes startup competition for two years,BBC Business,2025-04-30T07:26:03.897591,prince andrew firm linked controversial ppe millionaire . document show doug barrowmanlinked company owned prince startup competition two year,-0.2023,Neutral
Australian PM dismisses warning over AAA credit rating,High public spending puts the countrys rating at risk if savings are not found analysts have said,BBC Business,2025-04-30T07:26:03.897591,australian pm dismisses warning aaa credit rating . high public spending put country rating risk saving found analyst said,-0.2263,Neutral
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-04-30T07:26:03.897591,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-04-30T07:26:03.897591,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-04-30T07:26:03.897591,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-04-30T07:26:03.897591,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-04-30T07:26:03.897591,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-04-30T07:26:03.897591,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-04-30T07:26:03.897591,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-04-30T07:26:03.897591,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-04-30T07:26:03.897591,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-04-30T07:26:03.897591,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-04-30T07:26:03.897591,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-04-30T07:26:03.897591,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-04-30T07:26:03.897591,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
ChatGPT AI bot adds shopping to its powers,The move is a challenge to tech rivals such as Google as well as other websites offering product reviews,BBC Business,2025-04-30T07:26:03.897591,chatgpt ai bot add shopping power . move challenge tech rival google well website offering product review,0.34,Positive
DHL lifts suspension of highvalue deliveries to US,The delivery giant is resuming deliveries worth more than 800 after negotiating adjustments to customs rules,BBC Business,2025-04-30T07:26:03.897591,dhl lift suspension highvalue delivery u . delivery giant resuming delivery worth 800 negotiating adjustment custom rule,0.2263,Neutral
There are signs Trump could be ready to retreat on tariffs,BBC economics editor Faisal Islam on what comes next for the US presidents central economic policy,BBC Business,2025-04-30T07:26:03.897591,sign trump could ready retreat tariff . bbc economics editor faisal islam come next u president central economic policy,0.5106,Positive
Why might public sector workers in UK go on strike again,BBC Verify examines why political pressure over public sector pay and industrial action has reemerged,BBC Business,2025-04-30T07:26:03.897591,might public sector worker uk go strike . bbc verify examines political pressure public sector pay industrial action reemerged,-0.4767,Negative
Tech entrepreneur took our money but failed to deliver our startup dreams,One client of Josh Adler remortgaged their home another spent life savings to pay for websites and apps,BBC Business,2025-04-30T07:26:03.897591,tech entrepreneur took money failed deliver startup dream . one client josh adler remortgaged home another spent life saving pay website apps,-0.4019,Negative
Kicking butt or going too fast Trump voters reflect on 100 days,Five Trump supporters say his first 100 days have met their expectations with a few surprises and some warning signs,BBC Business,2025-04-30T07:26:03.897591,kicking butt going fast trump voter reflect 100 day . five trump supporter say first 100 day met expectation surprise warning sign,0.2023,Neutral
Titanic survivors letter sold for 300000 at auction,Colonel Archibald Gracies letter from onboard the illfated ocean liner has been described as prophetic,BBC Business,2025-04-30T07:26:03.897591,titanic survivor letter sold 300000 auction . colonel archibald gracie letter onboard illfated ocean liner described prophetic,0.3612,Positive
Reeves suggests UK trade with EU more important than US,The chancellor indicates that moving closer to the EU on trade is a bigger priority than the US,BBC Business,2025-04-30T07:26:03.897591,reef suggests uk trade eu important u . chancellor indicates moving closer eu trade bigger priority u,0.2023,Neutral
How much has Elon Musks Doge cut from US government spending,BBC Verify has looked at the agencys biggest claimed savings examining the figures and speaking to experts,BBC Business,2025-04-30T07:26:03.897591,much elon musk doge cut u government spending . bbc verify looked agency biggest claimed saving examining figure speaking expert,-0.2732,Negative
The Hollywood Reporter Names Ada Guerin as Creative Director and Tony Maglio as Television Editor,Guerin will oversee the look and feel of multiple editorial properties for the brand while Maglio will oversee THRs television coverage,Hollywood Reporter,2025-04-30T07:26:04.219631,hollywood reporter name ada guerin creative director tony maglio television editor . guerin oversee look feel multiple editorial property brand maglio oversee thrs television coverage,0.4404,Positive
Seventeens Hoshi and Woozi IVE and NMIXX Among First Wave of Artists on Lineup for KCON LA 2025,The annual KPop festival returns to the Los Angeles Convention Center and the Cryptocom Arena for three days of programming during the day and performances at night,Hollywood Reporter,2025-04-30T07:26:04.219631,seventeen hoshi woozi ive nmixx among first wave artist lineup kcon la 2025. annual kpop festival return los angeles convention center cryptocom arena three day programming day performance night,0.4939,Positive
Chappell Roan Signs Management Deal With Noah Kahan Manager Drew Simmons,The move comes months after Roan left manager Nick Bobetsky who managed her through her breakout as one of the biggest artists in pop music,Hollywood Reporter,2025-04-30T07:26:04.219631,chappell roan sign management deal noah kahan manager drew simmons . move come month roan left manager nick bobetsky managed breakout one biggest artist pop music,0.0,Neutral
Hollywoods Most Notable Deaths of 2025,Val Kilmer Gene Hackman Michelle Trachtenberg David Lynch Irv Gotti and Jeff Baena are among several entertainment legends the industry lost has this year,Hollywood Reporter,2025-04-30T07:26:04.219631,hollywood notable death 2025. val kilmer gene hackman michelle trachtenberg david lynch irv gotti jeff baena among several entertainment legend industry lost year,-0.5267,Negative
Mike Van Named FirstEver CEO of Billboard,Van has been promoted to CEO of the publication after serving as Billboards president since 2022,Hollywood Reporter,2025-04-30T07:26:04.219631,mike van named firstever ceo billboard . van promoted ceo publication serving billboard president since 2022,0.4215,Positive
Stephanie Ruhle Sets MSNBC Primetime Special With LaidOff Federal Workers Exclusive,The special set to run May 1 will also feature reports from Jacob Soboroff on the impact of the DOGE cuts,Hollywood Reporter,2025-04-30T07:26:04.219631,stephanie ruhle set msnbc primetime special laidoff federal worker exclusive . special set run may 1 also feature report jacob soboroff impact doge cut,0.5859,Positive
Bad Company Cyndi Lauper Outkast The White Stripes Lead Rock Roll Hall of Fame Class of 2025,Chubby Checker Joe Cocker and Soundgarden round out this years inductees set to be honored in November at the induction show in Los Angeles,Hollywood Reporter,2025-04-30T07:26:04.219631,bad company cyndi lauper outkast white stripe lead rock roll hall fame class 2025. chubby checker joe cocker soundgarden round year inductee set honored november induction show los angeles,0.4939,Positive
Bruce Springsteen Performs With Smokey Robinson John Fogerty at 2025 American Music Honors Event,Robinson Fogerty Emmylou Harris Tom Morello and Joe Ely were recognized at this years annual ceremony in New Jersey,Hollywood Reporter,2025-04-30T07:26:04.219631,bruce springsteen performs smokey robinson john fogerty 2025 american music honor event . robinson fogerty emmylou harris tom morello joe ely recognized year annual ceremony new jersey,0.4939,Positive
At WHCD Weekend Glam With a Small Dash of Dystopia,Many of the Capitals parties went on per the crowded usual with just a slightly uneasy undercurrent,Hollywood Reporter,2025-04-30T07:26:04.219631,whcd weekend glam small dash dystopia . many capital party went per crowded usual slightly uneasy undercurrent,0.101,Neutral
Lana Del Rey Joins Jelly Roll at Stagecoach to Perform Save Me,Del Rey joined Jelly Roll during his headlining set a day after she performed at the country festival Friday night,Hollywood Reporter,2025-04-30T07:26:04.219631,lana del rey join jelly roll stagecoach perform save . del rey joined jelly roll headlining set day performed country festival friday night,0.8225,Positive
Mike Myers Explains Origins of Recent Canadian Political Activism,The Saturday Night Live alum whos returned to the sketch show to play Elon Musk has used his time on the air to also support his native country and starred in an ad for Canadas Liberal Party,Hollywood Reporter,2025-04-30T07:26:04.219631,mike myers explains origin recent canadian political activism . saturday night live alum who returned sketch show play elon musk used time air also support native country starred ad canada liberal party,0.7783,Positive
White House Correspondents Dinner Focuses on Awards Journalism as Trump Snubs ComicFree Soire,As the current administration is tightening its grip on the White House press corps the governing bodys nerd prom saw fewer Alist celebrities and more attention on reporters work,Hollywood Reporter,2025-04-30T07:26:04.219631,white house correspondent dinner focus award journalism trump snub comicfree soire . current administration tightening grip white house press corp governing body nerd prom saw fewer alist celebrity attention reporter work,-0.128,Neutral
NBA star comes facetoface with rivals dad,An NBA star has criticised his own dad who was spotted taunting a rival player in a bold act that sparked ugly scenes in the playoffs,News AU,2025-04-30T07:26:07.004252,nba star come facetoface rival dad . nba star criticised dad spotted taunting rival player bold act sparked ugly scene playoff,-0.5423,Negative
Queensland selection shock,Queensland Reds coach Les Kiss has made a surprising selection decision for his teams clash with Fijian Drua in Suva,News AU,2025-04-30T07:26:07.004252,queensland selection shock . queensland red coach le kiss made surprising selection decision team clash fijian drua suva,0.3182,Positive
Socceroos must find solution for missing star,An unexpected selection could be the answer for the Socceroos in their bid to replace injured star Jackson Irvine,News AU,2025-04-30T07:26:07.004252,socceroos must find solution missing star . unexpected selection could answer socceroos bid replace injured star jackson irvine,-0.3818,Negative
Lyon really comfortable with interchange spray,St Kilda coach Ross Lyon is really comfortable with his spray to Hugo Garcia and says he isnt afraid of coaching with conviction in the future,News AU,2025-04-30T07:26:07.004252,lyon really comfortable interchange spray . st kilda coach ross lyon really comfortable spray hugo garcia say isnt afraid coaching conviction future,0.8012,Positive
Positional gamble could dictate Origin opener,She was the Dally M centre of the year in 2024 but Tiana Penitani Gray will play a new position in the Origin opener,News AU,2025-04-30T07:26:07.004252,positional gamble could dictate origin opener . dally centre year 2024 tiana penitani gray play new position origin opener,0.34,Positive
Players respond to key change at Magic Round,Bunker involvement for high shots has been the burning issue and players are happy to hear that the video referee wont interfere for minor offences at Magic Round,News AU,2025-04-30T07:26:07.004252,player respond key change magic round . bunker involvement high shot burning issue player happy hear video referee wont interfere minor offence magic round,0.6796,Positive
AFL Now Banned Roos ATFL tribunal sledge,North Melbourne forward Paul Curtis has taken to social media to make his feelings known about being banned for three games for a tackle on Josh Sinn More in AFL Now,News AU,2025-04-30T07:26:07.004252,afl banned roos atfl tribunal sledge . north melbourne forward paul curtis taken social medium make feeling known banned three game tackle josh sinn afl,-0.6705,Negative
14yo freak blows minds as record smashed,Cricket commentators around the world including Indian legend Sachin Tendulkar have been left in awe after a teen phenoms historymaking feat,News AU,2025-04-30T07:26:07.004252,14yo freak blow mind record smashed . cricket commentator around world including indian legend sachin tendulkar left awe teen phenoms historymaking feat,-0.4404,Negative
Watch 14yearold sensation blasts 35ball IPL ton,Vaibhav Suryavanshi only turned 14 last month Hes just made history as the youngest player to ever score a mens T20 century and hes done it on the cutthroat stage of the IPL,News AU,2025-04-30T07:26:07.004252,watch 14yearold sensation blast 35ball ipl ton . vaibhav suryavanshi turned 14 last month he made history youngest player ever score men t20 century he done cutthroat stage ipl,0.0,Neutral
Aussie tennis star cops monster drugs ban,After revelations he was facing an antidoping charge last December an Australian grand slam winner has been handed a heavy penalty,News AU,2025-04-30T07:26:07.004252,aussie tennis star cop monster drug ban . revelation facing antidoping charge last december australian grand slam winner handed heavy penalty,-0.34,Negative
Djokovics shock retirement admission,Tennis legend Novak Djokovic made the shocking admission after being bundled out in the first round of backtoback tournaments,News AU,2025-04-30T07:26:07.004252,djokovics shock retirement admission . tennis legend novak djokovic made shocking admission bundled first round backtoback tournament,-0.6486,Negative
Insanity Grave fears as Aussie sport booms,Leading sports neuroscientist Dr Alan Pearce has issued a grave warning to Aussies as a new combat sport makes waves across the country,News AU,2025-04-30T07:26:07.004252,insanity grave fear aussie sport boom . leading sport neuroscientist dr alan pearce issued grave warning aussie new combat sport make wave across country,-0.9423,Negative
Aussie legend goes nuclear on F1 star,The last Aussie to win a F1 world championship is backing Oscar Piastri to win the title labelling his McLaren teammate weak,News AU,2025-04-30T07:26:07.004252,aussie legend go nuclear f1 star . last aussie win f1 world championship backing oscar piastri win title labelling mclaren teammate weak,0.8271,Positive
Heartbreaking photo shows devastating twist,The fiancee of a motocross star killed in a horror crash has revealed her pregnancy in a heart breaking post mourning his death,News AU,2025-04-30T07:26:07.004252,heartbreaking photo show devastating twist . fiancee motocross star killed horror crash revealed pregnancy heart breaking post mourning death,-0.9776,Negative
Best outcome Next Wallabies coach confirmed,The Wallabies coaching transition from Joe Schmidt to Queensland Reds mentor and former rugby league player Les Kiss will take place next year,News AU,2025-04-30T07:26:07.004252,best outcome next wallaby coach confirmed . wallaby coaching transition joe schmidt queensland red mentor former rugby league player le kiss take place next year,0.7906,Positive
24yo leaks email world giggles at romance,The excheerleader girlfriend of a sports legend has gone public after the couples 49year age gap romance gripped America,News AU,2025-04-30T07:26:07.004252,24yo leak email world giggle romance . excheerleader girlfriend sport legend gone public couple 49year age gap romance gripped america,0.8225,Positive
Next best thing for ALeague premiers,Being unable to compete in the AFC Champions League Elite competition has ALeague premiers Auckland FC exploring other options,News AU,2025-04-30T07:26:07.004252,next best thing aleague premier . unable compete afc champion league elite competition aleague premier auckland fc exploring option,0.8442,Positive
More money Tszyu in massive career Uturn,Tim Tszyu has reached an agreement for a blockbuster world title fight rematch in a stunning development nobody saw coming,News AU,2025-04-30T07:26:07.004252,money tszyu massive career uturn . tim tszyu reached agreement blockbuster world title fight rematch stunning development nobody saw coming,0.8176,Positive
Aussie aura could end winning drought,The new Australian captain of the International Team for the Presidents Cup brings something special to the table,News AU,2025-04-30T07:26:07.004252,aussie aura could end winning drought . new australian captain international team president cup brings something special table,0.7269,Positive
Wagga Wyong previews Nickson chasing a Majestic win,Warwick Farm trainer Gary Nickson won the Wagga Town Plate in 1988 with Grand Gaelic and returns this year with a great chance of adding a second with Felix Majestic,News AU,2025-04-30T07:26:07.004252,wagga wyong preview nickson chasing majestic win . warwick farm trainer gary nickson wagga town plate 1988 grand gaelic return year great chance adding second felix majestic,0.9169,Positive
Olympian couples fatal fight about renos,A police interview with Rohan Dennis has revealed what happened in the tragic seconds before champion cyclist Melissa Hoskins death,News AU,2025-04-30T07:26:07.004252,olympian couple fatal fight reno . police interview rohan dennis revealed happened tragic second champion cyclist melissa hoskins death,-0.8442,Negative
MP says NRL star died due to climate change,The family of a former NRL player who tragically died have slammed comments made by an MP linking his death to climate change,News AU,2025-04-30T07:26:07.004252,mp say nrl star died due climate change . family former nrl player tragically died slammed comment made mp linking death climate change,-0.9413,Negative
